nom_hotel,ref_dossier,date_resa,date_depart,réseau,regroupement_réseau,adu,enf,dep,arr,destination,nts,brut_ttc,cie,achats_prev,comm.,marge_net
HOTEL 3,905829AA90,2025-08-23,2025-09-08,TJ,B2C,1,0,PAR,ATH,GRECE CONTINENTALE,10,2330.0,U2,1694.763,0.0,635.2370000000001
HOTEL 8,865088AA86,2025-04-07,2025-09-08,MACOMORP,B2C,2,0,MPL,HER,CRETE,4,2262.0,TO,1585.44,0.0,676.56
HOTEL 10,104378AA10,2025-03-20,2025-09-08,GPV,B2B,3,0,HER,HER,CRETE,10,3148.0,NON RENSEIGNÉ,3325.5,472.2,-649.7
HOTEL 2,749729AA74,2025-08-21,2025-09-08,CRELCEL,B2B,2,0,PAR,ATH,GRECE CONTINENTALE,9,2440.0,TO,2370.24,274.08,-204.31999999999977
HOTEL 22,244039AA24,2025-08-29,2025-09-08,MACOMORP,B2C,2,0,PAR,SKG,THESSALONIQUE,11,2309.58,TO,2414.835,0.0,-105.25500000000011
HOTEL 11,170019AA17,2025-07-01,2025-09-08,IUT,B2B,2,0,PAR,HER,CRETE,7,2672.0,TO,2339.64,397.18,-64.81999999999988
HOTEL 22,396888AA39,2025-04-28,2025-09-08,CRELCEL,B2B,2,0,PAR,SKG,THESSALONIQUE,7,1878.0,TO,1400.3010000000002,307.44,170.25899999999984
HOTEL 2,966729AA96,2025-08-20,2025-09-08,PEDNI,B2B,2,0,PAR,ATH,GRECE CONTINENTALE,9,2624.0,TO,2370.24,412.94,-159.17999999999978
HOTEL 11,174358AA17,2025-02-03,2025-09-09,EBTJ,B2C,2,0,BRU,HER,CRETE,7,2780.0,FR,2086.596,0.0,693.404
HOTEL 10,767388AA76,2025-04-14,2025-09-09,GPV,B2B,2,0,HER,HER,CRETE,7,1240.0,NON RENSEIGNÉ,1312.2,198.4,-270.6
HOTEL 20,759629AA75,2025-08-18,2025-09-09,CRELCEL,B2B,2,0,BRU,RHO,RHODES,7,1690.0,FR,1315.314,297.0,77.68599999999992
HOTEL 7,236719AA23,2025-07-19,2025-09-09,MACOMORP,B2C,2,0,BSL,CFU,CORFU,10,2045.68,U2,1998.6299999999999,0.0,47.05000000000018
HOTEL 9,795358AA79,2025-02-04,2025-09-09,MACOMORP,B2C,2,0,PAR,HER,CRETE,10,2280.2,TO,2357.64,0.0,-77.44000000000005
HOTEL 22,599729AA59,2025-08-21,2025-09-09,MACOMORP,B2C,2,0,MRS,SKG,THESSALONIQUE,9,2231.8,LH,2187.0,0.0,44.80000000000018
HOTEL 18,251288AA25,2025-04-10,2025-09-09,CRELCEL,B2B,2,0,PAR,RHO,RHODES,9,3124.0,TO,2245.59,461.45,416.95999999999987
HOTEL 19,965419AA96,2025-07-12,2025-09-09,MACOMORP,B2C,2,0,PAR,RHO,RHODES,7,2308.0,TO,1980.09,0.0,327.9100000000001
HOTEL 9,733098AA73,2025-05-03,2025-09-09,PATERP,B2B,2,0,GVA,HER,CRETE,9,3098.0,U2,2119.68,476.11,502.21000000000015
HOTEL 10,610688AA61,2025-04-20,2025-09-09,GPV,B2B,2,0,BRU,HER,CRETE,5,2058.0,FR,1677.564,294.08,86.35599999999994
HOTEL 3,976998AA97,2025-05-31,2025-09-09,FSAVAH,B2B,2,0,NTE,ATH,GRECE CONTINENTALE,14,4208.0,TO,3086.64,680.4,440.96000000000015
HOTEL 10,552619AA55,2025-07-16,2025-09-09,FSAVAH,B2B,2,0,PAR,HER,CRETE,9,2548.0,TO,2294.64,408.91,-155.5499999999999
HOTEL 10,759809AA75,2025-06-27,2025-09-09,TJ,B2C,2,0,PAR,HER,CRETE,6,1666.0,TO,1673.6399999999999,0.0,-7.639999999999873
HOTEL 3,305319AA30,2025-07-09,2025-09-09,PATERP,B2B,1,0,LIL,ATH,GRECE CONTINENTALE,14,3517.0,V7,2203.8840000000005,532.74,780.3759999999995
HOTEL 13,181798AA18,2025-05-23,2025-09-09,SAVAH,B2B,2,0,MRS,HER,CRETE,7,3516.0,GQ,2334.258,565.82,615.9220000000001
HOTEL 13,037858AA03,2025-02-15,2025-09-09,FSAVAH,B2B,2,0,PAR,HER,CRETE,14,5254.0,TO,3848.0400000000004,860.16,545.7999999999996
HOTEL 11,256509AA25,2025-06-17,2025-09-09,SAVAH,B2B,1,0,PAR,HER,CRETE,6,1692.0,TO,1195.2,273.67,223.12999999999994
HOTEL 19,349129AA34,2025-08-01,2025-09-09,SAVAH,B2B,2,0,PAR,RHO,RHODES,7,2968.0,TO,2133.2700000000004,443.85,390.87999999999954
HOTEL 3,628558AA62,2025-02-09,2025-09-09,GPV,B2B,3,0,SXB,ATH,GRECE CONTINENTALE,7,4326.0,V7,3244.329,716.04,365.63099999999986
HOTEL 10,411988AA41,2025-04-29,2025-09-09,GPV,B2B,2,0,HER,HER,CRETE,7,1318.0,NON RENSEIGNÉ,1287.0,210.88,-179.88
HOTEL 19,546629AA54,2025-08-16,2025-09-09,GPV,B2B,3,0,PAR,RHO,RHODES,8,4391.0,TO,3426.543,591.2,373.25699999999983
HOTEL 11,324078AA32,2025-03-13,2025-09-09,RUOFERRAC,B2B,2,0,MRS,HER,CRETE,9,3808.0,V7,2685.312,528.19,594.498
HOTEL 11,257468AA25,2025-02-28,2025-09-09,RUOFERRAC,B2B,2,0,MRS,HER,CRETE,9,3116.0,V7,2514.312,423.36,178.3280000000001
HOTEL 11,923058AA92,2025-01-27,2025-09-09,RUOFERRAC,B2B,2,0,DOL,HER,CRETE,7,3102.0,V7,2481.1560000000004,416.45,204.3939999999996
HOTEL 13,995129AA99,2025-07-31,2025-09-09,MACOMORP,B2C,1,0,TLS,HER,CRETE,15,3207.0,LH,2479.3740000000003,0.0,727.6259999999997
HOTEL 5,421239AA42,2025-09-03,2025-09-09,CRELCEL,B2B,2,0,PAR,CFU,CORFU,4,1852.0,U2,1519.776,210.96,121.26399999999992
HOTEL 20,073298AA07,2025-05-09,2025-09-09,CRELCEL,B2B,4,0,PAR,RHO,RHODES,9,4996.0,TO,3551.58,833.04,611.3800000000001
HOTEL 5,428088AA42,2025-04-07,2025-09-09,CRELCEL,B2B,2,0,TLS,CFU,CORFU,8,2282.0,LH,2064.258,227.52,-9.777999999999821
HOTEL 9,978719AA97,2025-07-21,2025-09-09,CRELCEL,B2B,2,0,NTE,HER,CRETE,7,2718.0,V7,1960.2,308.16,449.63999999999993
HOTEL 1,065758AA06,2025-02-13,2025-09-09,CRELCEL,B2B,2,0,NTE,ATH,GRECE CONTINENTALE,4,1264.0,TO,1140.768,134.64,-11.408000000000015
HOTEL 10,328919AA32,2025-07-26,2025-09-09,CRELCEL,B2B,2,0,BRU,HER,CRETE,7,2192.0,FR,1936.7640000000001,387.36,-132.12400000000014
HOTEL 5,387119AA38,2025-07-05,2025-09-09,CRELCEL,B2B,2,0,PAR,CFU,CORFU,7,1934.0,U2,1796.076,221.04,-83.11600000000001
HOTEL 1,363778AA36,2025-03-29,2025-09-09,CRELCEL,B2B,3,0,SXB,ATH,GRECE CONTINENTALE,7,4764.0,V7,3649.5,695.91,418.59000000000003
HOTEL 10,940609AA94,2025-06-18,2025-09-09,CRELCEL,B2B,2,0,PAR,HER,CRETE,9,2458.0,TO,2154.24,421.92,-118.1599999999998
HOTEL 10,804729AA80,2025-08-19,2025-09-09,CRELCEL,B2B,2,0,DOL,HER,CRETE,7,2480.0,A3,2161.962,417.6,-99.56200000000001
HOTEL 5,232898AA23,2025-05-26,2025-09-09,MACOMORP,B2C,2,0,PAR,CFU,CORFU,14,2896.0,TO,2917.89,0.0,-21.889999999999873
HOTEL 8,144719AA14,2025-07-19,2025-09-09,MACOMORP,B2C,2,0,PAR,HER,CRETE,5,2447.42,TO,1706.04,0.0,741.3800000000001
HOTEL 8,322309AA32,2025-06-11,2025-09-09,MACOMORP,B2C,2,0,PAR,HER,CRETE,9,3385.4,TO,2586.24,0.0,799.1600000000003
HOTEL 19,177729AA17,2025-08-20,2025-09-09,IUT,B2B,2,0,PAR,RHO,RHODES,7,2886.0,TO,2190.8700000000003,424.32,270.80999999999966
HOTEL 8,495938AA49,2025-01-06,2025-09-09,SA,B2B,4,1,MRS,HER,CRETE,8,6922.0,V7,4101.75,1057.05,1763.2
HOTEL 2,221948AA22,2025-01-24,2025-09-09,CRELCEL,B2B,2,0,NTE,ATH,GRECE CONTINENTALE,7,2094.0,TO,1604.52,333.72,155.76
HOTEL 10,128088AA12,2025-04-07,2025-09-09,CRELCEL,B2B,3,0,PAR,HER,CRETE,7,3477.0,TO,3208.86,398.52,-130.3800000000001
HOTEL 8,141419AA14,2025-07-11,2025-09-09,CRELCEL,B2B,2,0,LYS,HER,CRETE,7,3646.0,V7,2354.094,545.06,746.846
HOTEL 10,875419AA87,2025-07-12,2025-09-09,CRELCEL,B2B,2,0,MRS,HER,CRETE,7,1784.0,GQ,1673.658,297.72,-187.37799999999993
HOTEL 1,368119AA36,2025-07-05,2025-09-09,RUOFERRAC,B2B,2,0,LIL,ATH,GRECE CONTINENTALE,7,2084.0,V7,1869.5520000000001,345.54,-131.09200000000016
HOTEL 18,292429AA29,2025-08-08,2025-09-09,SA,B2B,2,0,PAR,RHO,RHODES,14,5804.0,TO,4488.39,947.18,368.4299999999997
HOTEL 18,102019AA10,2025-07-01,2025-09-09,LEVARAK,B2B,2,0,PAR,RHO,RHODES,14,4598.0,TO,3606.39,531.84,459.7700000000001
HOTEL 10,003129AA00,2025-07-30,2025-09-09,TXENML,B2B,2,0,LYS,HER,CRETE,7,2046.0,V7,1898.694,196.8,-49.49399999999997
HOTEL 1,371548AA37,2025-01-17,2025-09-10,SA,B2B,2,0,LYS,ATH,GRECE CONTINENTALE,7,1864.0,TO,1468.971,275.18,119.84899999999999
HOTEL 9,066728AA06,2024-11-28,2025-09-10,MOCRUOT,B2B,2,0,MRS,HER,CRETE,7,2006.0,V7,1508.031,307.1,190.86900000000003
HOTEL 9,164319AA16,2025-07-09,2025-09-10,SA,B2B,2,0,PAR,HER,CRETE,9,3070.0,TO,2279.7000000000003,494.26,296.03999999999974
HOTEL 8,195509AA19,2025-06-17,2025-09-10,CRELCEL,B2B,2,0,NTE,HER,CRETE,10,2894.0,GQ,3174.732,494.64,-775.372
HOTEL 10,080319AA08,2025-07-08,2025-09-10,CRELCEL,B2B,2,0,BOD,HER,CRETE,14,3112.0,V7,2980.224,537.48,-405.7040000000002
HOTEL 11,300609AA30,2025-06-18,2025-09-10,CRELCEL,B2B,2,0,PAR,HER,CRETE,12,3782.0,TO,3041.64,658.08,82.28000000000009
HOTEL 1,724239AA72,2025-09-04,2025-09-10,IUT,B2B,2,0,BOD,ATH,GRECE CONTINENTALE,7,2542.0,U2,2141.676,381.89,18.434000000000083
HOTEL 13,807888AA80,2025-04-28,2025-09-10,MACOMORP,B2C,2,0,PAR,HER,CRETE,9,3494.0,A3,2635.218,0.0,858.7820000000002
HOTEL 8,004448AA00,2025-01-15,2025-09-10,MACOMORP,B2C,2,0,MRS,HER,CRETE,7,2598.0,V7,1863.1799999999998,0.0,734.8200000000002
HOTEL 1,622488AA62,2025-04-15,2025-09-10,MACOMORP,B2C,2,0,NTE,ATH,GRECE CONTINENTALE,7,2862.0,V7,2182.3740000000003,0.0,679.6259999999997
HOTEL 20,033619AA03,2025-07-16,2025-09-10,CRELCEL,B2B,2,0,PAR,RHO,RHODES,8,2050.0,TO,1766.79,227.52,55.690000000000026
HOTEL 1,177519AA17,2025-07-15,2025-09-10,CRELCEL,B2B,2,0,LYS,ATH,GRECE CONTINENTALE,7,2038.0,TO,1666.7820000000002,226.56,144.65799999999984
HOTEL 1,113848AA11,2025-01-23,2025-09-10,CRELCEL,B2B,2,0,LYS,ATH,GRECE CONTINENTALE,11,2604.0,A3,2540.8979999999997,308.64,-245.53799999999967
HOTEL 5,278288AA27,2025-04-12,2025-09-10,CRELCEL,B2B,2,0,LYS,CFU,CORFU,14,3158.0,U2,2879.0640000000003,368.16,-89.22400000000033
HOTEL 5,606119AA60,2025-07-05,2025-09-10,CRELCEL,B2B,2,0,LYS,CFU,CORFU,7,1862.0,U2,1724.436,212.88,-75.31599999999992
HOTEL 5,929909AA92,2025-06-30,2025-09-10,CRELCEL,B2B,2,0,PAR,CFU,CORFU,10,2684.0,TO,2193.39,452.88,37.73000000000013
HOTEL 10,008519AA00,2025-07-15,2025-09-10,RUOFERRAC,B2B,2,0,BRU,HER,CRETE,8,2494.0,SN,2265.84,417.51,-189.35000000000014
HOTEL 10,289609AA28,2025-06-21,2025-09-10,RUOFERRAC,B2B,2,0,PAR,HER,CRETE,11,2750.0,TO,2454.84,483.97,-188.81000000000017
HOTEL 10,021509AA02,2025-06-16,2025-09-10,RUOFERRAC,B2B,2,0,PAR,HER,CRETE,11,2766.0,TO,2469.24,486.91,-190.1499999999998
HOTEL 7,913629AA91,2025-08-15,2025-09-10,RUOFERRAC,B2B,2,0,LYS,CFU,CORFU,3,1098.0,U2,851.886,184.33,61.78400000000002
HOTEL 12,603039AA60,2025-08-29,2025-09-10,RUOFERRAC,B2B,2,0,BOD,HER,CRETE,10,4944.0,U2,3943.386,890.46,110.154
HOTEL 8,685098AA68,2025-05-04,2025-09-10,GPV,B2B,2,1,NCE,HER,CRETE,8,4665.0,LH,3163.194,626.72,875.086
HOTEL 10,309388AA30,2025-04-15,2025-09-10,GPV,B2B,2,0,PAR,HER,CRETE,8,1940.0,A3,1947.312,289.28,-296.59199999999987
HOTEL 9,308109AA30,2025-06-06,2025-09-10,SAVAH,B2B,2,0,PAR,HER,CRETE,14,4054.0,TO,2996.1,659.57,398.33000000000004
HOTEL 1,799129AA79,2025-08-01,2025-09-10,MACOMORP,B2C,3,0,PAR,ATH,GRECE CONTINENTALE,14,6137.0,TO,4621.689,0.0,1515.3109999999997
HOTEL 10,082609AA08,2025-06-19,2025-09-10,TJ,B2C,2,0,TLS,HER,CRETE,8,2598.0,LH,2354.688,0.0,243.3119999999999
HOTEL 12,858009AA85,2025-06-04,2025-09-10,FSAVAH,B2B,2,0,LYS,HER,CRETE,9,4744.0,TO,3345.39,778.85,619.7600000000001
HOTEL 20,623519AA62,2025-07-15,2025-09-10,MACOMORP,B2C,2,0,PAR,RHO,RHODES,10,2536.6,TO,2142.99,0.0,393.6100000000001
HOTEL 5,185219AA18,2025-07-07,2025-09-10,CRELCEL,B2B,2,0,SXB,CFU,CORFU,7,2068.0,V7,1749.5100000000002,227.04,91.44999999999979
HOTEL 22,266529AA26,2025-08-13,2025-09-10,TJ,B2C,2,0,TLS,SKG,THESSALONIQUE,14,3226.4,LH,2980.962,0.0,245.4380000000001
HOTEL 2,012719AA01,2025-07-18,2025-09-10,CRELCEL,B2B,2,0,PAR,ATH,GRECE CONTINENTALE,9,2548.0,TO,2264.2200000000003,286.32,-2.540000000000248
HOTEL 8,006098AA00,2025-05-04,2025-09-10,MACOMORP,B2C,2,0,NCE,HER,CRETE,8,3710.6,LH,2755.989,0.0,954.6109999999999
HOTEL 8,104109AA10,2025-06-05,2025-09-10,SA,B2B,2,0,NTE,HER,CRETE,7,3134.0,GQ,2373.732,501.65,258.61800000000005
HOTEL 13,800178AA80,2025-03-14,2025-09-10,GPV,B2B,2,0,HER,HER,CRETE,7,2754.0,NON RENSEIGNÉ,1982.5200000000002,413.1,358.37999999999977
HOTEL 9,636298AA63,2025-05-10,2025-09-10,CRELCEL,B2B,2,0,NTE,HER,CRETE,7,2828.0,TO,1812.42,489.24,526.3399999999999
HOTEL 5,955198AA95,2025-05-07,2025-09-10,PV,B2B,2,0,LYS,CFU,CORFU,7,1710.0,U2,1902.672,0.0,-192.67200000000003
HOTEL 8,516719AA51,2025-07-19,2025-09-10,CRELCEL,B2B,2,0,PAR,HER,CRETE,6,3078.0,TO,1990.44,531.0,556.56
HOTEL 10,123529AA12,2025-08-12,2025-09-11,CRELCEL,B2B,2,0,SXB,HER,CRETE,7,2058.0,LH,1856.4119999999998,322.92,-121.33199999999982
HOTEL 13,915329AA91,2025-08-06,2025-09-11,MACOMORP,B2C,2,0,PAR,HER,CRETE,4,1803.1,TO,1603.602,0.0,199.49799999999982
HOTEL 19,802719AA80,2025-07-18,2025-09-11,PATERP,B2B,2,0,BSL,RHO,RHODES,10,2982.0,U2,2552.058,492.24,-62.298
HOTEL 7,361288AA36,2025-04-10,2025-09-11,EZNACAVULB,B2B,2,0,MIL,CFU,CORFU,9,1870.0,U2,1491.2640000000001,374.0,4.735999999999876
HOTEL 18,735409AA73,2025-06-14,2025-09-11,CRELCEL,B2B,2,0,NTE,RHO,RHODES,7,2714.0,TO,2006.19,462.24,245.56999999999994
HOTEL 3,577488AA57,2025-04-17,2025-09-11,SA,B2B,1,0,BOD,ATH,GRECE CONTINENTALE,11,2647.0,A3,1667.808,426.39,552.802
HOTEL 8,067619AA06,2025-07-17,2025-09-11,IUT,B2B,2,0,PAR,HER,CRETE,12,5118.0,TO,3290.04,778.44,1049.52
HOTEL 10,803719AA80,2025-07-19,2025-09-11,TJ,B2C,2,0,GVA,HER,CRETE,9,2606.0,U2,2253.456,0.0,352.54399999999987
HOTEL 22,214729AA21,2025-08-19,2025-09-11,TJ,B2C,2,0,PAR,SKG,THESSALONIQUE,6,1417.2,TO,1291.698,0.0,125.50199999999995
HOTEL 2,770619AA77,2025-07-16,2025-09-11,SA,B2B,1,0,LYS,ATH,GRECE CONTINENTALE,7,1585.0,V7,1051.2,249.48,284.31999999999994
HOTEL 8,364029AA36,2025-07-28,2025-09-11,FSAVAH,B2B,2,0,PAR,HER,CRETE,10,5312.0,U2,3412.026,875.28,1024.6940000000002
HOTEL 7,384019AA38,2025-07-02,2025-09-11,CRELCEL,B2B,2,0,BRU,CFU,CORFU,5,1618.0,FR,1250.5140000000001,284.04,83.44599999999986
HOTEL 8,145578AA14,2025-03-25,2025-09-11,SAVAH,B2B,2,0,PAR,HER,CRETE,7,3186.0,TO,2192.76,514.08,479.15999999999974
HOTEL 5,046498AA04,2025-05-16,2025-09-11,TJ,B2C,2,0,PAR,CFU,CORFU,7,1964.0,TO,1723.59,0.0,240.41000000000008
HOTEL 10,425478AA42,2025-03-22,2025-09-11,TJ,B2C,2,0,MRS,HER,CRETE,5,2136.0,V7,1769.058,0.0,366.942
HOTEL 7,737229AA73,2025-08-04,2025-09-11,FSAVAH,B2B,2,0,TLS,CFU,CORFU,7,1778.0,FR,1353.114,291.98,132.90599999999995
HOTEL 19,858529AA85,2025-08-13,2025-09-11,SA,B2B,2,0,PAR,RHO,RHODES,8,2902.0,TO,2230.2000000000003,459.65,212.14999999999975
HOTEL 22,232178AA23,2025-03-15,2025-09-11,FSAVAH,B2B,2,0,PAR,SKG,THESSALONIQUE,4,1168.0,TO,920.8800000000001,168.34,78.77999999999989
HOTEL 5,110868AA11,2025-03-07,2025-09-11,MOCRUOT,B2B,2,0,TLS,CFU,CORFU,7,2030.0,FR,1693.314,334.32,2.3659999999999286
HOTEL 18,631039AA63,2025-08-29,2025-09-11,SAVAH,B2B,2,0,BSL,RHO,RHODES,10,4598.0,U2,3454.074,770.12,373.8059999999999
HOTEL 13,673119AA67,2025-07-04,2025-09-11,SAVAH,B2B,2,0,PAR,HER,CRETE,11,4310.0,TO,3452.04,702.91,155.05000000000007
HOTEL 18,578978AA57,2025-04-05,2025-09-11,SAVAH,B2B,2,0,BSL,RHO,RHODES,7,3074.0,U2,2029.0770000000002,504.34,540.5829999999999
HOTEL 18,255458AA25,2025-02-06,2025-09-11,SAVAH,B2B,2,0,BSL,RHO,RHODES,7,2852.0,U2,2056.806,456.96,338.234
HOTEL 7,896809AA89,2025-06-27,2025-09-11,CRELCEL,B2B,2,0,TLS,CFU,CORFU,7,1594.0,FR,1333.314,279.72,-19.034000000000106
HOTEL 1,238838AA23,2025-01-04,2025-09-11,SA,B2B,2,0,PAR,ATH,GRECE CONTINENTALE,10,3064.0,TO,2438.82,473.76,151.41999999999985
HOTEL 10,778239AA77,2025-09-05,2025-09-11,SA,B2B,2,0,MRS,HER,CRETE,6,2026.0,V7,1769.058,315.17,-58.22800000000001
HOTEL 2,011719AA01,2025-07-18,2025-09-11,GPV,B2B,1,0,PAR,ATH,GRECE CONTINENTALE,7,1259.0,TO,1128.42,172.0,-41.42000000000007
HOTEL 8,029239AA02,2025-09-05,2025-09-11,RUOFERRAC,B2B,2,0,PAR,HER,CRETE,9,4274.0,TO,2888.64,761.2,624.1600000000001
HOTEL 9,307909AA30,2025-06-30,2025-09-11,RUOFERRAC,B2B,2,0,PAR,HER,CRETE,14,3804.0,U2,2824.5060000000003,679.69,299.80399999999963
HOTEL 10,549709AA54,2025-06-24,2025-09-11,RUOFERRAC,B2B,2,0,PAR,HER,CRETE,10,2814.0,A3,2600.5860000000002,492.42,-279.00600000000026
HOTEL 10,766519AA76,2025-07-15,2025-09-11,RUOFERRAC,B2B,2,0,PAR,HER,CRETE,11,2530.0,TO,2327.04,444.31,-241.34999999999997
HOTEL 11,356039AA35,2025-08-30,2025-09-11,RUOFERRAC,B2B,2,0,PAR,HER,CRETE,9,3494.0,TO,2800.44,618.36,75.19999999999993
HOTEL 1,435278AA43,2025-03-18,2025-09-11,CRELCEL,B2B,2,0,PAR,ATH,GRECE CONTINENTALE,7,2244.0,U2,1763.874,332.28,147.846
HOTEL 9,672719AA67,2025-07-18,2025-09-11,CRELCEL,B2B,2,0,PAR,HER,CRETE,7,2562.0,TO,1876.2299999999998,292.56,393.2100000000002
HOTEL 20,132719AA13,2025-07-18,2025-09-11,CRELCEL,B2B,2,0,BSL,RHO,RHODES,7,1684.0,U2,1396.836,196.08,91.08399999999997
HOTEL 11,793929AA79,2025-08-26,2025-09-11,MACOMORP,B2C,2,0,GVA,HER,CRETE,5,2127.58,LX,1848.672,0.0,278.9079999999999
HOTEL 3,750158AA75,2025-01-29,2025-09-11,MACOMORP,B2C,4,1,MRS,ATH,GRECE CONTINENTALE,7,4634.0,TO,3750.255,0.0,883.7449999999999
HOTEL 5,169319AA16,2025-07-10,2025-09-11,CRELCEL,B2B,2,0,NTE,CFU,CORFU,7,2214.0,V7,1721.502,245.52,246.97800000000004
HOTEL 13,632258AA63,2025-01-31,2025-09-11,CRELCEL,B2B,2,0,PAR,HER,CRETE,7,2714.0,TO,2046.6000000000001,453.6,213.79999999999984
HOTEL 18,126758AA12,2025-02-13,2025-09-11,CRELCEL,B2B,2,0,NTE,RHO,RHODES,7,2924.0,TO,2169.99,431.81,322.2000000000002
HOTEL 18,568268AA56,2025-02-24,2025-09-11,CRELCEL,B2B,2,0,NTE,RHO,RHODES,7,2958.0,TO,2151.99,438.98,367.0300000000002
HOTEL 8,834919AA83,2025-07-25,2025-09-11,CRELCEL,B2B,2,0,PAR,HER,CRETE,6,2938.0,TO,1895.04,438.36,604.6
HOTEL 5,896898AA89,2025-05-28,2025-09-11,CRELCEL,B2B,2,0,TLS,CFU,CORFU,10,2750.0,FR,2290.914,487.8,-28.714000000000226
HOTEL 8,856288AA85,2025-04-11,2025-09-11,MACOMORP,B2C,2,0,PAR,HER,CRETE,10,4197.0,TO,3273.84,0.0,923.1599999999999
HOTEL 8,161339AA16,2025-09-06,2025-09-11,MACOMORP,B2C,2,0,MRS,HER,CRETE,13,5488.0,V7,3641.058,0.0,1846.942
HOTEL 10,953809AA95,2025-06-26,2025-09-11,MACOMORP,B2C,2,0,PAR,HER,CRETE,14,2625.0,TO,2937.24,0.0,-312.2399999999998
HOTEL 20,330139AA33,2025-09-01,2025-09-11,MACOMORP,B2C,4,0,LUX,RHO,RHODES,6,4044.0,LX,3216.456,0.0,827.5439999999999
HOTEL 2,926929AA92,2025-08-27,2025-09-11,MACOMORP,B2C,2,0,BRU,ATH,GRECE CONTINENTALE,14,3436.0,FR,2820.5640000000003,0.0,615.4359999999997
HOTEL 8,607029AA60,2025-07-29,2025-09-11,SA,B2B,2,0,NTE,HER,CRETE,14,5608.0,V7,3491.532,916.61,1199.8579999999997
HOTEL 19,263829AA26,2025-08-22,2025-09-11,SA,B2B,2,0,NTE,RHO,RHODES,7,2448.0,TO,1776.0600000000002,386.74,285.1999999999998
HOTEL 8,959619AA95,2025-07-18,2025-09-11,SA,B2B,1,0,LYS,HER,CRETE,7,2424.0,TO,1434.78,397.99,591.23
HOTEL 18,784709AA78,2025-06-23,2025-09-11,CRELCEL,B2B,2,0,BSL,RHO,RHODES,7,2480.0,U2,1924.398,378.77,176.8320000000001
HOTEL 7,064898AA06,2025-05-27,2025-09-11,CRELCEL,B2B,2,0,TLS,CFU,CORFU,7,1716.0,FR,1340.5140000000001,301.68,73.80599999999987
HOTEL 5,160119AA16,2025-07-03,2025-09-11,CRELCEL,B2B,2,0,PAR,CFU,CORFU,7,1996.0,TO,1853.19,221.52,-78.71000000000006
HOTEL 7,396428AA39,2024-11-18,2025-09-11,SA,B2B,2,0,NTE,CFU,CORFU,7,1578.0,V7,1324.044,228.14,25.815999999999917
HOTEL 7,313329AA31,2025-08-05,2025-09-11,LEVARAK,B2B,2,0,TLS,CFU,CORFU,7,1778.0,FR,1353.114,208.56,216.32599999999996
HOTEL 10,331319AA33,2025-07-08,2025-09-12,LEVARAK,B2B,2,0,PAR,HER,CRETE,7,1748.0,TO,1619.6399999999999,196.08,-67.71999999999989
HOTEL 18,933398AA93,2025-05-12,2025-09-12,MOCRUOT,B2B,2,0,MRS,RHO,RHODES,7,2786.0,FR,1948.914,461.33,375.75600000000003
HOTEL 5,854629AA85,2025-08-16,2025-09-12,CRELCEL,B2B,3,0,MRS,CFU,CORFU,2,1727.0,FR,989.631,300.06,437.309
HOTEL 10,092809AA09,2025-06-25,2025-09-12,MACOMORP,B2C,2,0,LYS,HER,CRETE,10,1934.0,TO,1985.04,0.0,-51.039999999999964
HOTEL 10,584388AA58,2025-04-14,2025-09-12,MACOMORP,B2C,2,0,MPL,HER,CRETE,7,2207.0,TO,1952.6399999999999,0.0,254.36000000000013
HOTEL 10,894388AA89,2025-04-14,2025-09-12,MACOMORP,B2C,8,0,MPL,HER,CRETE,7,8644.0,TO,7743.96,0.0,900.04
HOTEL 10,765229AA76,2025-08-03,2025-09-12,MACOMORP,B2C,2,0,NTE,HER,CRETE,5,1634.0,TO,1401.84,0.0,232.16000000000008
HOTEL 3,052929AA05,2025-08-26,2025-09-12,MACOMORP,B2C,2,0,PAR,ATH,GRECE CONTINENTALE,7,1994.0,U2,1781.406,0.0,212.59400000000005
HOTEL 10,139219AA13,2025-07-08,2025-09-12,MACOMORP,B2C,2,0,PAR,HER,CRETE,7,1956.66,TO,1738.44,0.0,218.22000000000003
HOTEL 13,483519AA48,2025-07-15,2025-09-12,MACOMORP,B2C,1,0,TLS,HER,CRETE,7,1812.08,LH,1387.629,0.0,424.451
HOTEL 22,298219AA29,2025-07-08,2025-09-12,MACOMORP,B2C,2,0,BRU,SKG,THESSALONIQUE,3,617.68,FR,838.008,0.0,-220.3280000000001
HOTEL 10,798219AA79,2025-07-08,2025-09-12,MACOMORP,B2C,1,0,PAR,HER,CRETE,7,1477.71,TO,1384.92,0.0,92.78999999999996
HOTEL 9,866868AA86,2025-03-09,2025-09-12,MACOMORP,B2C,4,0,PAR,HER,CRETE,7,4294.64,TO,3272.04,0.0,1022.6000000000004
HOTEL 8,414929AA41,2025-08-26,2025-09-12,MACOMORP,B2C,2,0,MRS,HER,CRETE,7,3727.58,LH,2617.362,0.0,1110.2179999999998
HOTEL 11,076648AA07,2025-01-20,2025-09-12,CRELCEL,B2B,2,0,LYS,HER,CRETE,7,3114.0,TO,2322.072,528.84,263.08799999999985
HOTEL 10,065588AA06,2025-04-18,2025-09-12,CRELCEL,B2B,2,0,NTE,HER,CRETE,7,2392.0,TO,1931.04,412.56,48.400000000000034
